,freq.,title,author,words,code
7526,8,The Tangled Skein,Baroness Emmuska Orczy,"['odour', 'scented', 'perfume', 'ripe', 'smell', 'savour']",37481
7527,8,The Heart of Asia,Francis Henry Skrine and Edward Denison Ross,"['odour', 'stench', 'smell', 'aroma', 'pungent', 'ripe']",57750
7528,8,The Sermon on the Mount,Charles Gore,['savour'],57722
7529,8,Architects of Fate,Orison Swett Marden,"['perfume', 'smell', 'ripe', 'fragrance', 'aromatic', 'musty', 'scented']",21622
7530,8,Room Number 3,Anna Katharine Green,"['musty', 'smell', 'ripe', 'scent', 'odour']",31578
7531,8,Boy Woodburn,Alfred Ollivant,"['sniff', 'whiff', 'smell', 'scent', 'acrid']",17965
7532,8,Zigzag Journeys in the White City,Hezekiah Butterworth,"['smell', 'scented', 'scent', 'musk', 'musty']",57637
7533,8,In The Boyhood of Lincoln,Hezekiah Butterworth,"['fragrance', 'scent', 'ripe', 'smell', 'stench']",25672
7534,8,"The Letters of William James, Vol. II",William James,"['smell', 'fragrance', 'whiff', 'musty', 'scent', 'waft', 'perfume']",38091
7535,8,The Woman Who Did,Grant Allen,"['ripe', 'perfume', 'aromatic', 'fusty', 'scented', 'bouquet']",4396
7536,8,The great white way;,Albert Bigelow Paine,"['smell', 'scented', 'perfume', 'fragrance']",57527
7537,8,Mysterious Psychic Forces,Camille Flammarion,"['ripe', 'perfume', 'bouquet']",39279
7538,8,The Debatable Land,Arthur Colton,"['aroma', 'perfume', 'scent', 'smell', 'fragrance']",41963
7539,8,Louisa May Alcott,Louisa May Alcott,"['smell', 'bouquet', 'ripe', 'perfume', 'fragrance']",38049
7540,8,The Boy Inventors and the Vanishing Gun,Richard Bonner,"['ripe', 'scent', 'reek', 'acrid', 'smell', 'fusty', 'aroma']",57305
7541,8,Airplane Boys Discover the Secrets of Cuzco,Edith Janice Craine,"['bouquet', 'smell', 'fragrance', 'stench', 'scent']",57223
7542,8,The History and Romance of Crime: Oriental Prisons,Arthur Griffiths,"['stench', 'scent', 'fetid', 'putrid', 'odour', 'smell', 'ripe']",54188
7543,8,"The Victories of Love, and Other Poems",Coventry Patmore,"['perfume', 'smell', 'ripe', 'fragrance', 'waft', 'musk']",4009
7544,8,The Monomaniac,Émile Zola,"['smell', 'stench', 'scent', 'odour', 'scented', 'ripe']",57038
7545,8,Jane Austen and Her Times,Geraldine Edith Mitton,"['savour', 'smell', 'musty', 'putrid', 'ripe']",52622
7546,8,The Man on the Box,Harold MacGrath,"['scent', 'bouquet', 'scented', 'smell', 'perfume']",6578
7547,8,The Girl Scouts at Camp Comalong,Lillian Garis,"['whiff', 'scented', 'perfume', 'aroma', 'scent']",38030
7548,8,"Helon's Pilgrimage to Jerusalem, Volume 2 of 2",Frederick Strauss,"['ripe', 'odour', 'aromatic', 'ripeness', 'smell']",56891
7549,8,Creatures That Once Were Men,Maxim Gorky,"['acrid', 'aroma', 'smell', 'scent', 'aromatic']",1466
7550,8,Red Money,Fergus Hume,"['scented', 'reek', 'smell', 'musty', 'fusty', 'ripe', 'whiff']",15356
7551,8,Childhood,Leo Tolstoy,"['smell', 'scented', 'odour', 'ripe', 'scent']",2142
7552,8,Poems of Giosuè Carducci,Giosuè Carducci and Frank Sewall,"['smell', 'ripe', 'odorous', 'odour', 'scent']",56711
7553,8,Poems of Progress,Lizzie Doten,"['perfume', 'fragrance', 'waft', 'ripe']",55032
7554,8,The Imperialist,Sara Jeannette Duncan,"['aromatic', 'scented', 'smell', 'pungent', 'ripe']",5301
7555,8,An Apology for the True Christian Divinity,Robert Barclay,"['smell', 'savour', 'pungent', 'stink']",56487
7556,8,Children of the Market Place,Edgar Lee Masters,"['smell', 'bouquet', 'whiff', 'scent', 'stink']",15534
7557,8,"Brazil, the River Plate, and the Falkland Islands",William Hadfield,"['aroma', 'scented', 'fragrance', 'smell', 'ripe', 'acrid', 'aromatic']",56402
7558,8,Fairy Tales from Gold Lands,May Wentworth,"['waft', 'ripe', 'bouquet', 'smell']",56401
7559,8,A Romantic Young Lady,Robert Grant,"['acrid', 'smell', 'sniff', 'fusty', 'whiff', 'pungent']",28236
7560,8,Unleavened Bread,Robert Grant,"['bouquet', 'perfume', 'sniff', 'ripe']",14645
7561,8,The Law-Breakers and Other Stories,Robert Grant,"['fusty', 'perfume', 'scented', 'fragrance', 'scent']",7763
7562,8,Stories from the Operas,Gladys Davidson,"['ripe', 'smell', 'pungent', 'odour', 'bouquet']",56280
7563,8,The Little Shepherd of Kingdom Come,John Fox,"['smell', 'ripe', 'scent', 'fragrance']",2059
7564,8,The Presentation,Henry De Vere Stacpoole,"['smell', 'scent', 'perfume', 'sniff', 'odour']",54808
7565,8,The Fairy Nightcaps,Frances Elizabeth Barrow,"['fragrance', 'perfume', 'aroma']",28802
7566,8,The Market-Place,Harold Frederic,"['odour', 'savour', 'smell', 'aroma', 'scent']",298
7567,8,Our Little Porto Rican Cousin,Mary Hazelton Wade,"['perfume', 'scented', 'odour', 'ripe', 'fragrance', 'scent']",45995
7568,8,When God Laughs and Other Stories,Jack London,"['ripe', 'perfume', 'ripeness', 'smell', 'fragrance']",2545
7569,8,The Cruise of the Snark,Jack London,"['smell', 'musty', 'ripe', 'perfume', 'acrid', 'scented']",2512
7570,8,"The House of Pride, and Other Tales of Hawaii",Jack London,"['pungent', 'acrid', 'smell', 'ripe', 'whiff']",2416
7571,8,South Sea Tales,Jack London,"['ripe', 'stink', 'scented', 'smell', 'acrid']",1208
7572,8,The Faith of Men,Jack London,"['stench', 'ripe', 'smell', 'odour']",1096
7573,8,Burning Daylight,Jack London,"['whiff', 'aroma', 'bouquet', 'ripe']",746
7574,8,Letters from The Raven,Lafcadio Hearn,"['aroma', 'ripe', 'perfume', 'odorous', 'fragrance']",55854
7575,8,Glimpses of an Unfamilar Japan,Lafcadio Hearn,"['scent', 'waft', 'smell', 'perfume', 'stench', 'odour']",8133
7576,8,Burnham Breaker,Homer Greene,"['fragrance', 'scent', 'perfume', 'ripe']",10449
7577,8,The Gun Club Boys of Lakeport,Edward Stratemeyer,"['sniff', 'scented', 'smell', 'ripe']",52386
7578,8,The Blue Duchess,Paul Bourget,"['bouquet', 'ripe', 'stench', 'perfume', 'scent', 'savour']",55726
7579,8,The Pilot and his Wife,Jonas Lie,"['smell', 'scent', 'perfume', 'aromatic']",15588
7580,8,"Adventures of an Aide-de-Camp, Volume 3 of 3",James Grant,"['fetid', 'ripe', 'perfume', 'scent', 'odour', 'scented']",54595
7581,8,"American Patrician, or The Story of Aaron Burr",Alfred Henry Lewis,"['smell', 'sniff', 'perfume', 'musty', 'musk', 'fragrance']",51911
7582,8,Old Kaskaskia,Mary Hartwell Catherwood,"['acrid', 'pungent', 'smell', 'bouquet', 'scent']",18423
7583,8,After the War: A Southern Tour,Whitelaw Reid,"['fragrance', 'perfume', 'ripe', 'bouquet']",55381
7584,8,The Farmer's Veterinarian,Charles William Burkett,"['ripe', 'aromatic', 'musty', 'fetid']",55366
7585,8,The Martyrdom of Madeline,Robert Buchanan,"['bouquet', 'smell', 'perfume', 'ripe', 'fetid']",55338
7586,8,The Republic,Plato,"['scent', 'ripe', 'smell', 'odour']",1497
7587,8,The Madness of Philip,Josephine Dodge Daskam,"['smell', 'fragrance', 'scent', 'musty']",55161
7588,8,The Search for the Silver City,James Otis,"['perfume', 'smell', 'aromatic', 'scent']",21268
7589,8,A Picture of the Desolated States,John Townsend Trowbridge,"['ripe', 'ripeness', 'stench']",55127
7590,8,Through Welsh Doorways,Jeannette Augustus Marks,"['smell', 'aroma', 'odour', 'ripe']",40726
7591,8,Life in the Far West,George Frederick Augustus Ruxton,"['smell', 'stink', 'scent', 'pungent', 'aromatic', 'odour']",55093
7592,8,A History of French Literature,Edward Dowden,"['savour', 'aromatic', 'scented', 'perfume', 'malodorous', 'musky', 'fragrance', 'acrid']",24700
7593,8,Caleb Wright,John Habberton,"['smell', 'odorous', 'bouquet', 'scent']",43994
7594,8,The Forbidden Way,George Gibbs,"['ripe', 'scent', 'perfume']",47899
7595,8,Sylvie and Bruno,Lewis Carroll,"['ripe', 'bouquet']",620
7596,8,The Great Push,Patrick MacGill,"['aromatic', 'whiff', 'pungent', 'odour', 'musty', 'scent', 'smell', 'stench']",54871
7597,8,When Knighthood Was in Flower,Charles Major,"['ripe', 'waft', 'musty', 'scent']",17498
7598,8,The Way to Peace,Margaret Deland,"['aromatic', 'scent', 'perfume', 'smell', 'pungent']",2685
7599,8,The Minister's Wooing,Harriet Beecher Stowe,"['scent', 'perfume', 'bouquet', 'ripeness', 'acrid', 'ripe']",47958
7600,8,Living Bayonets,Coningsby Dawson,"['smell', 'perfume', 'ripe', 'odour']",52451
7601,8,Sheilah McLeod,Guy Boothby,"['perfume', 'smell', 'sniff', 'whiff', 'reek', 'scented']",41269
7602,8,The Shame of the Cities,Lincoln Steffens,"['ripe', 'smell', 'scent', 'stench']",54710
7603,8,Things to be Remembered in Daily Life,John Timbs,"['fragrance', 'perfume', 'ripe', 'aromatic', 'waft', 'scent', 'redolence']",54703
7604,8,English Eccentrics and Eccentricities,John Timbs,"['fragrance', 'scent', 'ripe', 'scented', 'smell']",50439
7605,8,"Nooks and Corners of English Life, Past and Present",John Timbs,"['aromatic', 'scented', 'perfume', 'scent', 'ripe', 'smell']",40031
7606,8,Picture-Writing of the American Indians,Garrick Mallery,"['musk', 'whiff', 'scented', 'ripe']",54653
7607,8,Camp Lenape on the Long Trail,Carl Saxon and Arthur Grove Day,"['fragrance', 'sniff', 'bouquet', 'smell', 'aroma', 'scent']",54630
7608,8,The Hospital Murders,Means Davis and Augusta Tucker Townsend,"['perfume', 'fragrance', 'stench', 'smell', 'bouquet']",54445
7609,8,"Isabel Clarendon, Volume I",George Gissing,"['musty', 'odour', 'scent', 'ripe', 'perfume']",54431
7610,8,The Rosicrucian Mysteries,Max Heindel,"['ripe', 'smell', 'ripeness', 'fragrance']",29855
7611,8,The Gates Ajar,Elizabeth Stuart Phelps,"['perfume', 'scented', 'fragrance', 'bouquet']",54230
7612,8,"Men, Women, and Ghosts",Elizabeth Stuart Phelps,"['perfume', 'scent', 'smell', 'aromatic', 'ripe']",10744
7613,8,A Lady of England,Agnes Giberne,"['smell', 'perfume', 'pungent', 'odour', 'ripe']",54218
7614,8,School Reading by Grades,James Baldwin,"['fragrance', 'smell', 'aromatic', 'musty', 'scent', 'reek', 'perfume']",36864
7615,8,The Whip Hand,Samuel Merwin,"['smell', 'odour', 'whiff', 'scent', 'scented', 'odorous']",54102
7616,8,The Trufflers,Samuel Merwin,"['scent', 'musty', 'smell']",51985
7617,8,Drugging a Nation,Samuel Merwin,"['whiff', 'smell', 'pungent', 'odour', 'ripe']",33586
7618,8,The Daughter of Anderson Crow,George Barr McCutcheon,"['fragrance', 'smell', 'odour']",14818
7619,8,The Mimic Stage,George M Baker,"['smell', 'bouquet', 'ripe']",54063
7620,8,A Summer in the Wilderness,Charles Lanman,"['fragrance', 'scent', 'perfume']",49506
7621,8,Marjorie Dean's Romance,Pauline Lester,"['perfume', 'scented', 'bouquet', 'fragrance']",53440
7622,8,The Honor of the Big Snows,James Oliver Curwood,"['fragrance', 'scent', 'musk', 'perfume', 'smell', 'pungent']",5895
7623,8,"God's Country, And The Woman",James Oliver Curwood,"['scent', 'ripe', 'perfume', 'scented', 'smell']",4585
7624,8,'All's Well!',John Oxenham,"['ripeness', 'perfume', 'fragrance', 'reek', 'stench', 'savour']",27126
7625,8,Threads of Grey and Gold,Myrtle Reed,"['perfume', 'ripe', 'fragrance', 'musty', 'scent']",31272
7626,8,Orpheus and Other Poems,Edward Burrough Brownlow,"['scent', 'musk', 'perfume', 'scented', 'fragrance']",53800
7627,8,Jolly Sally Pendleton,Laura Jean Libbey,"['smell', 'bouquet', 'ripe', 'musty', 'scent', 'scented', 'odorous']",29544
7628,8,The Snowflake and Other Poems,Arthur Weir,"['scent', 'perfume', 'odorous', 'scented', 'reek']",53623
7629,8,Labor and the Angel,Duncan Campbell Scott,"['perfume', 'musk', 'odorous', 'scent', 'scented', 'ripe']",53445
7630,8,Honoré de Balzac,Théophile Gautier,"['smell', 'stench', 'scented', 'bouquet', 'scent', 'ripeness']",53398
7631,8,Aunt Jane's Nieces at Millville,Edith Van Dyne,"['smell', 'fragrance', 'bouquet', 'scent', 'scented', 'ripe']",10359
7632,8,Murder at Large,Lesley Frost,"['smell', 'scent']",53268
7633,8,An Isle of Surrey,Richard Dowling,"['perfume', 'smell', 'bouquet', 'acrid']",42756
7634,8,Wit and Wisdom of Don Quixote,Miguel de Cervantes Saavedra,"['fragrance', 'scent', 'musk', 'smell', 'ripe', 'musty']",24754
7635,8,Torquemada and the Spanish Inquisition,Rafael Sabatini,"['musty', 'savour', 'smell', 'stink', 'pungent', 'odour', 'scent']",53021
7636,8,The Tavern Knight,Rafael Sabatini,"['ripe', 'musk', 'scented']",3030
7637,8,Bardelys the Magnificent,Rafael Sabatini,"['scented', 'pungent', 'scent', 'musk', 'ripe', 'musty']",2389
7638,8,The Last Abbot of Glastonbury,Augustine David Crake,"['fetid', 'fragrance', 'scent', 'odour']",53010
7639,8,The Beginners of a Nation,Edward Eggleston,"['musk', 'perfume', 'smell', 'pungency', 'scent', 'ripe']",39882
7640,8,"The Will to Power, Books III and IV",Friedrich Nietzsche,"['musk', 'ripe', 'odour', 'scent', 'savour', 'ripeness']",52915
7641,8,Alaska,Eliza Ruhamah Scidmore,"['perfume', 'ripe', 'fragrance', 'musk', 'pungent', 'musty']",52777
7642,8,Dorothy and other Italian Stories,Constance Fenimore Woolson,"['perfume', 'aroma', 'fragrance', 'reek']",39170
7643,8,The Woman in the Alcove,Jennette Lee,"['perfume', 'smell', 'fragrance']",51989
7644,8,Bindle,Herbert Jenkins,"['smell', 'savour', 'sniff', 'odour', 'pungent', 'scent']",33261
7645,8,The Prodigal Judge,Vaughan Kester,"['smell', 'ripe', 'whiff', 'waft']",5129
7646,8,The Light in the Clearing,Irving Bacheller,"['ripe', 'smell', 'aroma', 'fragrance']",14150
7647,8,"Collected Poems, 1901-1918 in Two Vols., Vol. 2",Walter de la Mare,"['scented', 'odour', 'ripe', 'smell', 'scent']",12032
7648,8,The Sayings of Mrs. Solomon,Helen Rowland,"['scent', 'perfume', 'ripe']",52365
7649,8,Reflections of a Bachelor Girl,Helen Rowland,"['perfume', 'smell', 'scent', 'whiff']",31700
7650,8,Wunpost,Dane Coolidge,"['sniff', 'smell', 'fragrance', 'ripe', 'scent']",30578
7651,8,The Radio Man,Ralph Milne Farley,"['smell', 'bouquet', 'musty', 'pungent']",52167
7652,8,Herodias,Gustave Flaubert,"['odour', 'aromatic', 'scent', 'stench', 'perfume', 'pungent', 'fragrance']",1291
7653,8,On the Track,Henry Lawson,"['scent', 'pungent', 'odour', 'smell', 'aroma', 'stink']",1231
7654,8,The Wide Awake Third Reader,Clara Murray,"['fragrance', 'ripe', 'sniff', 'smell']",52044
7655,8,Danny's Own Story,Don Marquis,"['smell', 'ripe', 'scent']",51925
7656,8,Danny's Own Story,Don Marquis,"['smell', 'ripe', 'scent']",587
7657,8,The Spoilers,Rex Beach,"['smell', 'scent', 'ripe', 'fetid']",51840
7658,8,The Auction Block,Rex Beach,"['perfume', 'smell', 'odorous', 'ripe', 'bouquet', 'fetid']",5143
7659,8,The Spoilers,Rex Beach,"['smell', 'scent', 'ripe', 'fetid']",5076
7660,8,"The History of Chemistry, Vol. 2 of 2",Thomas Thomson,"['smell', 'aromatic']",51756
7661,8,The Gipsy (Vols I & II),George Payne Rainsford James,"['perfume', 'whiff', 'scent', 'scented', 'smell']",39376
7662,8,The Career of Katherine Bush,Elinor Glyn,"['scented', 'scent', 'sniff']",40893
7663,8,A Young Man's Year,Anthony Hope,"['scent', 'pungent', 'musty', 'scented', 'bouquet', 'ripe']",43083
7664,8,The Lure of the Pen,Flora Klickmann,"['scent', 'putrid', 'odour', 'fusty', 'malodorous']",36837
7665,8,Intentions,Oscar Wilde,"['ripe', 'perfume', 'odour', 'odorous', 'smell', 'scented']",887
7666,8,The Tory Lover,Sarah Orne Jewett,"['scent', 'fragrance', 'waft', 'smell']",51537
7667,8,The Field of Clover,Laurence Housman,"['ripe', 'fragrance', 'odour', 'scent']",18872
7668,8,The Iliad,Homer,"['perfume', 'reek', 'savour', 'fragrance', 'ripeness']",6150
7669,8,Conquest Over Time,Michael Shaara,"['smell', 'whiff', 'ripe', 'scent']",31652
7670,8,The Isle of Palms,John Wilson,"['fragrance', 'waft', 'smell']",38741
7671,8,The Australian Victories in France in 1918,Sir John Monash,"['ripe', 'smell']",51163
7672,8,The Battles of the British Army,Robert Melvin Blackwood,"['pungency', 'fragrance', 'scent', 'ripe', 'stench']",51056
7673,8,Secret Service Under Pitt,William John Fitzpatrick,"['smell', 'scent', 'odour', 'ripe']",51030
7674,8,"Brighter Britain!, Vol. 2 of 2",William Delisle Hay,"['bouquet', 'scent', 'aromatic', 'odour']",50962
7675,8,Non-combatants and Others,Rose Macaulay,"['frowsty', 'fragrance', 'smell', 'savour']",35807
7676,8,Will Shakespeare,Clemence Dane,"['smell', 'ripe', 'perfume']",50712
7677,8,Dave Dawson at Singapore,Robert Sydney Bowen,"['sniff', 'smell', 'stench', 'acrid', 'stink']",50661
7678,8,"Lorenzo De' Medici, The Magnificent, Vol. 2 of 2",Alfred von Reumont,"['ripe', 'smell', 'scent', 'pungent', 'perfume', 'scented']",50625
7679,8,"Lorenzo De' Medici, The Magnificent, Vol. 1 of 2",Alfred von Reumont,"['stench', 'sniff', 'smell', 'ripe']",50624
7680,8,Dalziels' Illustrated Goldsmith,Oliver Goldsmith,"['fetid', 'fragrance', 'aromatic', 'savour', 'waft', 'ripe']",49325
7681,8,"A Mere Chance, Vol. 1 of 3",Ada Cambridge,"['fragrance', 'bouquet', 'scent', 'ripe', 'aroma', 'piney']",38083
7682,8,Four-Fifty Miles to Freedom,Maurice Andrew Brackenreed Johnston,"['musty', 'scent', 'stench', 'putrid', 'ripe', 'smell']",50425
7683,8,The Great Pestilence (A.D. 1348-9),Francis Aidan Gasquet,"['odour', 'fetid', 'smell', 'putrid', 'stench']",45815
7684,8,Danger at Mormon Crossing,Roger Barlow,"['pungent', 'scent', 'smell', 'sniff']",50225
7685,8,The Boy Scouts at Mobilization Camp,Robert Shaler,"['scent', 'whiff', 'smell', 'sniff']",50224
7686,8,"Beaumont & Fletcher's Works, Vol. 10 of 10",Francis Beaumont,"['ripe', 'scent', 'reek', 'smell', 'musty']",50096
7687,8,Love in a Cloud,Arlo Bates,"['sniff', 'ripe', 'smell', 'scent', 'scented', 'whiff']",42831
7688,8,The Water of the Wondrous Isles,William Morris,"['fragrance', 'scent', 'smell']",8778
7689,8,Ten Dollars Enough,Catherine Owen,"['smell', 'aromatic', 'ripe', 'bouquet', 'malodorous']",49521
7690,8,Hudibras,Samuel Butler,"['scent', 'smell', 'stink', 'savour']",4937
7691,8,Front Lines,Boyd Cable,"['reek', 'pungent', 'stench', 'stink']",48891
7692,8,The Last Shot,Frederick Palmer,"['sniff', 'pungent', 'smell', 'ripe', 'musty']",13738
7693,8,Songs Out of Doors,Henry Van Dyke,"['odour', 'perfume', 'fragrance', 'smell']",9372
7694,8,Life of a Scotch Naturalist,Samuel Smiles,"['odour', 'smell', 'stench', 'aromatic', 'putrid', 'bouquet']",49154
7695,8,The Trembling of the Veil,William Butler Yeats,"['odour', 'smell', 'ripe']",33505
7696,8,A Middy's Recollections 1853-1860,Victor Alexander Montagu,"['scent', 'smell', 'perfume', 'scented', 'stench', 'musty']",49101
7697,8,Fairy Tales from Many Lands,Katherine Pyle,"['ripe', 'sniff', 'smell', 'perfume']",47178
7698,8,The Youngest Sister,Bessie Marchant,"['musty', 'smell', 'scented', 'ripe', 'sniff']",48942
7699,8,Peveril of the Peak,Sir Walter Scott,"['scent', 'smell', 'waft', 'scented', 'stink']",5959
7700,8,"Guy Mannering, Vol. I",Sir Walter Scott,"['ripe', 'smell', 'fragrance', 'scent', 'scented', 'reek']",5353
7701,8,The Lady of the Lake,Sir Walter Scott,"['fragrance', 'perfume', 'waft', 'ripe', 'scent']",3011
7702,8,"The Missionary, Vol. 2",Lady Sidney Morgan,"['fragrance', 'odour', 'odorous']",48743
7703,8,The History of the 36th (Ulster) Division,Cyril Falls,"['smell', 'stench', 'malodorous', 'scent', 'odour', 'whiff']",48716
7704,8,A Study of Siouan Cults,James Owen Dorsey,"['smell', 'waft', 'whiff', 'stink']",48635
7705,8,Bloom of Cactus,Robert Ames Bennet,"['aromatic', 'smell', 'odour', 'scented', 'pungent']",22270
7706,8,Cowboy Life on the Sidetrack,Frank Benton,"['perfume', 'smell', 'whiff', 'scented']",39777
7707,8,Unwise Child,Gordon Randall Garrett,"['smell', 'ripe', 'aroma']",23335
7708,8,"A Life for a Life, Vol. 1 of 3",Dinah Maria Craik,"['scented', 'smell', 'aromatic', 'odour', 'scent']",47997
7709,8,The Captain of the Gray-Horse Troop,Hamlin Garland,"['whiff', 'smell', 'malodorous', 'perfume']",33458
7710,8,The Tyranny of the Dark,Hamlin Garland,"['smell', 'scented', 'sniff', 'acrid', 'putrid', 'perfume']",24220
7711,8,Putnam's Phrase Book,Edwin Hamlin Carr,"['ripe', 'scent', 'fragrance', 'perfume', 'smell']",48441
7712,8,An Eagle Flight,Jose Rizal,"['ripe', 'fragrance', 'perfume', 'smell', 'putrid']",27594
7713,8,Elsie's Children,Martha Finley,"['smell', 'sniff', 'whiff', 'bouquet', 'scent']",14875
7714,8,The Two Elsies,Martha Finley,"['fragrance', 'bouquet', 'smell', 'aroma', 'ripe']",13379
7715,8,Elsie's Girlhood,Martha Finley,"['perfume', 'sniff', 'musty', 'fragrance', 'ripe', 'scent']",9963
7716,8,Wonder Tales from Many Lands,Katharine Pyle,"['ripe', 'smell', 'perfume']",48351
7717,8,"Coca and its Therapeutic Application, Third Edition",Angelo Mariani,"['aroma', 'aromatic']",48328
7718,8,Strange Stories of the Great Valley,Abbie Johnston Grosvenor,"['scent', 'sniff', 'stench', 'smell', 'acrid']",48291
7719,8,Doctor Luttrell's First Patient,Rosa Nouchette Carey,"['perfume', 'aroma', 'smell', 'whiff', 'sniff']",22883
7720,8,Esther,Rosa Nouchette Carey,"['fragrance', 'smell', 'bouquet', 'ripe', 'perfume', 'scent']",6850
7721,8,Sea Poems,Cale Young Rice,"['scent', 'fragrance', 'scented']",31877
7722,8,A Case in Camera,Oliver Onions,"['waft', 'musk', 'whiff', 'smell', 'musty', 'stench']",43063
7723,8,The Southerner,Thomas Dixon,"['scent', 'smell', 'perfume', 'ripe']",19135
7724,8,Northwest!,Harold Bindloss,"['scent', 'smell', 'aromatic', 'pungent']",38069
7725,8,The Cattle-Baron's Daughter,Harold Bindloss,"['smell', 'acrid', 'fusty', 'pungent', 'ripe']",27115
7726,8,Bred in the Bone,James Payn,"['ripe', 'sniff', 'scented', 'smell', 'whiff', 'pungent', 'scent']",12024
7727,8,The Admiral,Douglas Sladen,"['bouquet', 'scent', 'ripe', 'musk', 'smell', 'aromatic', 'fragrance']",47944
7728,8,The Sixty-first Second,Owen Johnson,"['perfume', 'fragrance', 'scent']",37113
7729,8,Imperial Purple,Edgar Saltus,"['scented', 'perfume', 'scent', 'odorous', 'smell', 'bouquet']",4250
7730,8,Joan of the Journal,Helen Diehl Olds,"['smell', 'musty', 'whiff', 'bouquet', 'sniff']",47646
7731,8,Old Fogy,James Huneker,"['musty', 'smell', 'whiff', 'perfume']",20139
7732,8,I.N.R.I.,Peter Rosegger,"['ripe', 'scent', 'smell', 'odour']",17011
7733,8,Edinburgh,Rosaline Masson,"['smell', 'odour', 'odorous', 'reek', 'scented', 'fragrance']",47466
7734,8,Historic Highways of America (Vol. 6),Archer Butler Hulbert,"['bouquet', 'scented']",41143
7735,8,A Country Sweetheart,Dora Russell,"['scented', 'smell', 'ripe']",47282
7736,8,"Renaissance in Italy, Volume 2 (of 7)",John Addington Symonds,"['ripe', 'scented', 'pungency', 'pungent']",41924
7737,8,Ballads and Poems of Tragic Life,George Meredith,"['waft', 'smell', 'odorous', 'sniff', 'scent']",47225
7738,8,"Lord Ormont and his Aminta, Vol. 1",George Meredith,"['whiff', 'scent', 'savour', 'ripe', 'smell', 'waft']",4477
7739,8,"Rhoda Fleming, Vol. 1",George Meredith,"['odour', 'smell', 'scent', 'sniff', 'acrid']",4421
7740,8,"Sandra Belloni, Vol. 4",George Meredith,"['scent', 'smell', 'acrid', 'scented', 'savour', 'musty']",4416
7741,8,"South Africa and the Transvaal War, Vol. 6 (of 6)",Louis Creswicke,"['scent', 'odour', 'ripe', 'musk', 'sniff']",46303
7742,8,A Foregone Conclusion,William Dean Howells,"['whiff', 'perfume', 'pungency', 'smell', 'odorous', 'fragrance']",7839
7743,8,The Lady of the Aroostook,William Dean Howells,"['smell', 'waft', 'reek', 'scent']",7797
7744,8,Suburban Sketches,William Dean Howells,"['pungent', 'perfume', 'ripe', 'fragrance', 'smell', 'bouquet', 'whiff']",7141
7745,8,Monk,Julian Corbett,"['ripe', 'smell']",45951
7746,8,The Pony Rider Boys in Alaska,Frank Gee Patchin,"['scent', 'smell', 'whiff', 'scented', 'pungent']",30588
7747,8,The Preservation of Antiquities,Friedrich Rathgen,"['smell', 'odour']",46851
7748,8,Evolution,Joseph Le Conte,"['ripe', 'smell', 'fragrance']",46834
7749,8,"The Birds of Washington, Vol. 1 of 2",William Leon Dawson,"['smell', 'aroma', 'whiff', 'pungent', 'ripe', 'bouquet', 'scent']",46764
7750,8,The Passport,Richard Bagot,"['scent', 'smell', 'ripe', 'pungency']",46693
7751,8,"At War with Society or, Tales of the Outcasts",James McLevy,"['ripe', 'scent', 'reek', 'whiff', 'smell']",46623
7752,8,Sartor Resartus,Thomas Carlyle,"['sniff', 'fragrance', 'scent', 'smell', 'pungent', 'acrid']",1051
7753,8,St. Bernard's,Æsculapius Scalpel,"['musty', 'fusty', 'odour', 'perfume', 'acrid', 'ripe']",46431
7754,8,Birds of the Plains,Douglas Dewar,"['scent', 'smell', 'odour', 'ripe']",46394
7755,8,On the Seaboard,August Strindberg,"['smell', 'waft', 'bouquet', 'ripe']",44184
7756,8,In Midsummer Days and Other Tales,August Strindberg,"['scent', 'smell', 'scented', 'odorous']",6694
7757,8,The Cinder Pond,Carroll Watson Rankin,"['perfume', 'fragrance', 'ripe', 'smell', 'bouquet']",36119
7758,8,The Romantic Lady,Michael Arlen,"['scent', 'smell', 'musty', 'ripe']",46217
7759,8,"Pablo de Segovia, the Spanish Sharper",Francisco de Quevedo,"['stink', 'smell', 'scent', 'ripe']",46125
7760,8,The Romance of Modern Invention,Archibald Williams,"['smell', 'scented', 'malodorous', 'reek']",41160
7761,8,Tom Swift and his Wizard Camera,Victor Appleton,"['scented', 'smell']",1283
7762,8,The Sky Pilot's Great Chase,Ambrose Newcomb,"['pungent', 'scent', 'whiff', 'smell', 'aroma']",45629
7763,8,Yorkshire Tales. Third Series,John Hartley,"['smell', 'reek', 'stink', 'sniff']",18176
7764,8,Memoirs of Mr. Charles J. Yellowplush,William Makepeace Thackeray,"['musk', 'smell', 'odorous', 'fragrance', 'scent', 'waft']",2796
7765,8,The Talisman,Walter Scott,"['savour', 'odour', 'smell', 'fragrance', 'aromatic', 'scented']",1377
7766,8,The Siege of the Seven Suitors,Meredith Nicholson,"['scent', 'fragrance', 'ripe', 'perfume', 'smell', 'musty']",35942
7767,8,"The Works of Aphra Behn, Vol. IV",Aphra Behn,"['scent', 'ripe', 'odour', 'whiff', 'fusty', 'smell', 'musty']",27273
7768,8,My Mamie Rose,Owen Kildare,"['waft', 'whiff', 'sniff', 'stench', 'ripe', 'perfume', 'aroma']",45684
